test for writing sensor data,,,,,,,,,,,,,,,,,,,,,,
Time, omega_x, omega_y, omega_z,cam1_x, cam1_y, cam1_z, cam2_x, cam2_y, cam2_z,g_x, g_y, g_z,true_omega_x, true_omega_y, true_omega_z,true_attitude_x, true_attitude_y, true_attitude_z,bias_err_proposed, attitude_err_proposed,bias_err_mahony, attitude_err_mahony
3.7337,0.00401333,0.0123858,0.00184103,-0.204667,0.117823,0.971714,-0.0211485,0.146837,0.988935,-0.0103215,0.999448,-0.0315777,-0.001146,0.000325,0.001007,-104.629,0.517,91.732,0.0420908,0.466301,0.150576,0.454868
3.789,0.00359699,0.0115067,0.002279,-0.2047,0.118133,0.97167,-0.0211485,0.146837,0.988935,-0.008472,0.999492,-0.0307238,-0.00044,-0.00015,0.001038,-104.626,0.517,91.732,0.0417079,0.468817,0.149307,0.459952
3.80515,0.00332521,0.0106627,0.00257155,-0.204285,0.118474,0.971716,-0.0211485,0.146837,0.988935,-0.00684513,0.999491,-0.0311607,0.000072,-0.00072,0.000775,-104.626,0.516,91.734,0.0412227,0.465882,0.148658,0.458366
3.87528,0.00779667,0.00665493,-0.00034516,-0.204259,0.118159,0.97176,-0.0214928,0.146859,0.988924,-0.00797184,0.999443,-0.0323984,-0.000444,-0.000261,0.000698,-104.627,0.518,91.735,0.046469,0.466733,0.15234,0.46281
3.9075,0.00799641,0.00613293,-0.000331354,-0.2047,0.118133,0.97167,-0.0211485,0.146837,0.988935,-0.00931559,0.99943,-0.032451,0.000634,-0.000095,-0.000392,-104.628,0.518,91.735,0.0456294,0.465938,0.151053,0.463565
3.96636,0.00780446,0.00563181,-0.0003181,-0.204259,0.118159,0.97176,-0.0211485,0.146837,0.988935,-0.00899983,0.99939,-0.0337493,-0.000535,0.0002,-0.001938,-104.625,0.517,91.735,0.0449057,0.466389,0.149018,0.465641
4.02409,-0.00222827,0.00553444,-0.00107279,-0.204667,0.117823,0.971714,-0.0211485,0.146837,0.988935,-0.0109309,0.99951,-0.0293192,0.00085,-0.001292,0.000073,-104.626,0.517,91.735,0.0453334,0.465756,0.14828,0.466896
4.04844,-0.00265075,0.00518516,-0.00115778,-0.2047,0.118133,0.97167,-0.0211485,0.146837,0.988935,-0.00797002,0.99942,-0.0331062,-0.000178,0.0012,-0.000019,-104.626,0.517,91.736,0.0467473,0.46486,0.149461,0.466815
4.11391,-0.000370385,0.00830321,-0.000855663,-0.204667,0.117823,0.971714,-0.0211485,0.146837,0.988935,-0.00808619,0.999514,-0.0300929,-0.000387,-0.000694,0.000069,-104.627,0.517,91.735,0.0438849,0.464614,0.144301,0.468043
4.14318,-0.000227667,0.00822688,-0.000565632,-0.2047,0.118133,0.97167,-0.0211485,0.146837,0.988935,-0.00622577,0.999389,-0.0343948,-0.000738,-0.001047,0.000167,-104.627,0.518,91.735,0.0435417,0.4662,0.14317,0.469652
4.1983,0.0017708,0.00529579,-0.00362995,-0.204285,0.118474,0.971716,-0.0211485,0.146837,0.988935,-0.00755591,0.999524,-0.0299173,0.00069,-0.000185,0.000717,-104.628,0.517,91.735,0.0484177,0.463847,0.1468,0.468569
4.22516,0.00169997,0.00521187,-0.00348475,-0.204285,0.118474,0.971716,-0.0211485,0.146837,0.988935,-0.0116772,0.999427,-0.0317539,-0.002086,0.000379,-0.001082,-104.629,0.516,91.734,0.0472301,0.462275,0.145029,0.467744
4.28506,0.00163197,0.00321276,-0.000787323,-0.2047,0.118133,0.97167,-0.0211485,0.146837,0.988935,-0.01082,0.999524,-0.0288874,0.000474,0.000433,-0.000111,-104.631,0.517,91.733,0.0464806,0.463189,0.143132,0.469118
4.31493,0.0018225,0.00308425,-0.000500026,-0.204667,0.117823,0.971714,-0.0211485,0.146837,0.988935,-0.0097039,0.999502,-0.030031,-0.001938,0.001205,-0.00068,-104.631,0.517,91.731,0.0464533,0.465114,0.142277,0.470735
4.37484,1,1,-1,-0.2047,0.118133,0.97167,-0.0211485,0.146837,0.988935,-0.00939357,0.999496,-0.0303249,0.000643,0.000077,-0.000094,-104.627,0.518,91.732,1.73624,0.392756,1.7421,0.371441
4.39687,-0.00257413,0.0229357,-1,-0.204667,0.117823,0.971714,-0.0211485,0.146837,0.988935,-0.00849267,0.999577,-0.0278314,-0.000805,0.001322,0.001739,-104.626,0.518,91.732,1.03745,0.409584,1.10642,0.371328
4.46148,0.00555297,-0.0110383,1,-0.204667,0.117823,0.971714,-0.0211485,0.146837,0.988935,-0.0101166,0.999397,-0.033211,-0.000404,-0.001192,-0.000716,-104.626,0.519,91.734,0.966569,0.476188,0.908558,0.415441
